Symbol,Name,Sector,Industry,Summary Quote,Exchange
SRRA,"Sierra Oncology, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srra,NASDAQ
CXDC,China XD Plastics Company Limited,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/cxdc,NASDAQ
GRNQ,Greenpro Capital Corp.,Technology,EDP Services,https://www.nasdaq.com/symbol/grnq,NASDAQ
BRQS,"Borqs Technologies, Inc. ",Technology,EDP Services,https://www.nasdaq.com/symbol/brqs,NASDAQ
LUNA,Luna Innovations Incorporated,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/luna,NASDAQ
VERI,"Veritone, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/veri,NASDAQ
PNTR,Pointer Telocation Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/pntr,NASDAQ
RADA,RADA Electronic Industries Ltd.,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/rada,NASDAQ
VBIV,"VBI Vaccines, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vbiv,NASDAQ
HYGS,Hydrogenics Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/hygs,NASDAQ
FLGT,"Fulgent Genetics, Inc.",Health Care,Medical Specialities,https://www.nasdaq.com/symbol/flgt,NASDAQ
APTX,Aptinyx Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aptx,NASDAQ
SURF,"Surface Oncology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/surf,NASDAQ
RENN,Renren Inc.,Technology,EDP Services,https://www.nasdaq.com/symbol/renn,NYSE
JP,Jupai Holdings Limited,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/jp,NYSE
CLPS,CLPS Incorporation,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/clps,NASDAQ
CEMI,"Chembio Diagnostics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cemi,NASDAQ
SUP,"Superior Industries International, Inc.",Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/sup,NYSE
NHTC,Natural Health Trends Corp.,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/nhtc,NASDAQ
CKPT,"Checkpoint Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ckpt,NASDAQ
GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gifi,NASDAQ
ETON,"Eton Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eton,NASDAQ
CMRX,"Chimerix, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx,NASDAQ
CSU,Capital Senior Living Corporation,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/csu,NYSE
BLCM,"Bellicum Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/blcm,NASDAQ
CRVS,"Corvus Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crvs,NASDAQ
XFOR,"X4 Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/xfor,NASDAQ
FONR,Fonar Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/fonr,NASDAQ
DRD,DRDGOLD Limited,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd,NYSE
QTRH,Quarterhill Inc.,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/qtrh,NASDAQ
XNET,Xunlei Limited,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/xnet,NASDAQ
OPRX,OptimizeRx Corporation,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/oprx,NASDAQ
USAK,"USA Truck, Inc.",Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usak,NASDAQ
BSGM,"BioSig Technologies, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/bsgm,NASDAQ
CYBE,CyberOptics Corporation,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/cybe,NASDAQ
STON,StoneMor Partners L.P.,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ston,NYSE
ALNA,"Allena Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alna,NASDAQ
AQST,"Aquestive Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqst,NASDAQ
SHLO,"Shiloh Industries, Inc.",Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/shlo,NASDAQ
TRVN,"Trevena, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trvn,NASDAQ
TGA,TransGlobe Energy Corporation,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tga,NASDAQ
LIQT,"LiqTech International, Inc.",Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/liqt,NASDAQ
EKSO,"Ekso Bionics Holdings, Inc.",Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ekso,NASDAQ
SECO,Secoo Holding Limited,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/seco,NASDAQ
SLGL,Sol-Gel Technologies Ltd.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/slgl,NASDAQ
MBIO,"Mustang Bio, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mbio,NASDAQ
EVFM,"Evofem Biosciences, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evfm,NASDAQ
CCLP,CSI Compressco LP,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/cclp,NASDAQ
PRVB,"Provention Bio, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/prvb,NASDAQ
ITI,"Iteris, Inc.",Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti,NASDAQ
GASS,"StealthGas, Inc.",Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gass,NASDAQ
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/usap,NASDAQ
AVEO,"AVEO Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aveo,NASDAQ
HBIO,"Harvard Bioscience, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/hbio,NASDAQ
EDAP,EDAP TMS S.A.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/edap,NASDAQ
XONE,The ExOne Company,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/xone,NASDAQ
MDCA,MDC Partners Inc.,Technology,Advertising,https://www.nasdaq.com/symbol/mdca,NASDAQ
MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/mram,NASDAQ
HIL,"Hill International, Inc.",Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/hil,NYSE
ATEC,"Alphatec Holdings, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec,NASDAQ
MDWD,MediWound Ltd.,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mdwd,NASDAQ
MNTX,"Manitex International, Inc.",Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mntx,NASDAQ
EGY,"VAALCO Energy, Inc. ",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/egy,NYSE
EARN,Ellington Residential Mortgage REIT,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/earn,NYSE
AVXL,Anavex Life Sciences Corp.,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/avxl,NASDAQ
IMUX,"Immunic, Inc. ",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imux,NASDAQ
RTW,"RTW Retailwinds, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/rtw,NYSE
VNCE,Vince Holding Corp.,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/vnce,NYSE
NMM,Navios Maritime Partners LP,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nmm,NYSE
PES,Pioneer Energy Services Corp.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pes,NYSE
VSI,"Vitamin Shoppe, Inc",Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/vsi,NYSE
SYNL,Synalloy Corporation,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/synl,NASDAQ
HNRG,Hallador Energy Company,Energy,Coal Mining,https://www.nasdaq.com/symbol/hnrg,NASDAQ
HEAR,Turtle Beach Corporation,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/hear,NASDAQ
NCNA,NuCana plc,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ncna,NASDAQ
PIRS,"Pieris Pharmaceuticals, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/pirs,NASDAQ
ABUS,Arbutus Biopharma Corporation,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abus,NASDAQ
PANL,Pangaea Logistics Solutions Ltd.,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/panl,NASDAQ
WATT,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/watt,NASDAQ
CODA,"Coda Octopus Group, Inc.",Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/coda,NASDAQ
PCYG,"Park City Group, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/pcyg,NASDAQ
ACTG,Acacia Research Corporation,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/actg,NASDAQ
TESS,TESSCO Technologies Incorporated,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tess,NASDAQ
CLCT,"Collectors Universe, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/clct,NASDAQ
NLS,"Nautilus Group, Inc. (The)",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/nls,NYSE
AIRG,"Airgain, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/airg,NASDAQ
TRVG,trivago N.V.,Technology,EDP Services,https://www.nasdaq.com/symbol/trvg,NASDAQ
TA,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ta,NASDAQ
DHX,"DHI Group, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx,NYSE
ENZ,"Enzo Biochem, Inc.",Health Care,Medical Specialities,https://www.nasdaq.com/symbol/enz,NYSE
ALYA,Alithya Group inc.,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/alya,NASDAQ
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vstm,NASDAQ
GAIA,"Gaia, Inc.",Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/gaia,NASDAQ
MSON,"MISONIX, Inc.",Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/mson,NASDAQ
OSG,"Overseas Shipholding Group, Inc.",Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg,NYSE
YGYI,"Youngevity International, Inc.",Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/ygyi,NASDAQ
LQDA,"Liquidia Technologies, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/lqda,NASDAQ
TYME,"Tyme Technologies, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tyme,NASDAQ
APYX,Apyx Medical Corporation,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apyx,NASDAQ
MPV,Barings Participation Investors,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/mpv,NYSE
TOUR,Tuniu Corporation,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/tour,NASDAQ
QES,Quintana Energy Services Inc.,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/qes,NYSE
MNLO,Menlo Therapeutics Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnlo,NASDAQ
LFVN,Lifevantage Corporation,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lfvn,NASDAQ
NVTR,Nuvectra Corporation,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nvtr,NASDAQ
DF,Dean Foods Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df,NYSE
SND,"Smart Sand, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/snd,NASDAQ
JAX,"J. Alexander&#39;s Holdings, Inc.",Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jax,NYSE
SB,"Safe Bulkers, Inc",Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sb,NYSE
VIOT,"Viomi Technology Co., Ltd",Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/viot,NASDAQ
III,"Information Services Group, Inc.",Consumer Services,Professional Services,https://www.nasdaq.com/symbol/iii,NASDAQ
HLG,Hailiang Education Group Inc.,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/hlg,NASDAQ
EYPT,"EyePoint Pharmaceuticals, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/eypt,NASDAQ
DAC,Danaos Corporation,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dac,NYSE
OBE,Obsidian Energy Ltd.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/obe,NYSE
IMV,IMV Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imv,NASDAQ
ESCA,"Escalade, Incorporated",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/esca,NASDAQ
NTGN,"Neon Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ntgn,NASDAQ
MGI,"Moneygram International, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mgi,NASDAQ
BTAI,"BioXcel Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/btai,NASDAQ
SHSP,"SharpSpring, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shsp,NASDAQ
LXU,Lsb Industries Inc.,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxu,NYSE
PXLW,"Pixelworks, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/pxlw,NASDAQ
SOLY,"Soliton, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/soly,NASDAQ
NATR,"Nature&#39;s Sunshine Products, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/natr,NASDAQ
KVHI,"KVH Industries, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/kvhi,NASDAQ
CFMS,"ConforMIS, Inc.",Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/cfms,NASDAQ
ZEUS,"Olympic Steel, Inc.",Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/zeus,NASDAQ
CBL,"CBL & Associates Properties, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cbl,NYSE
OCUL,"Ocular Therapeutix, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ocul,NASDAQ
LEE,"Lee Enterprises, Incorporated",Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/lee,NYSE
PCOM,"Points International, Ltd.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/pcom,NASDAQ
GLMD,Galmed Pharmaceuticals Ltd.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glmd,NASDAQ
PRGX,"PRGX Global, Inc.",Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/prgx,NASDAQ
TRNS,"Transcat, Inc.",Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/trns,NASDAQ
ADMS,"Adamas Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adms,NASDAQ
ZYXI,"Zynex, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/zyxi,NASDAQ
GENC,Gencor Industries Inc.,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/genc,NASDAQ
RNET,"RigNet, Inc.",Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/rnet,NASDAQ
EML,Eastern Company (The),Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/eml,NASDAQ
ALOT,"AstroNova, Inc.",Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot,NASDAQ
FOMX,Foamix Pharmaceuticals Ltd.,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/fomx,NASDAQ
MBII,"Marrone Bio Innovations, Inc.",Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mbii,NASDAQ
PRTK,"Paratek Pharmaceuticals, Inc. ",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/prtk,NASDAQ
GSIT,"GSI Technology, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/gsit,NASDAQ
GNFT,GENFIT S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gnft,NASDAQ
NL,"NL Industries, Inc.",Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/nl,NYSE
ULBI,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ulbi,NASDAQ
BRAC,Black Ridge Acquisition Corp.,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/brac,NASDAQ
ECOR,"electroCore, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ecor,NASDAQ
ZVO,Zovio Inc.,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/zvo,NASDAQ
RDHL,Redhill Biopharma Ltd.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdhl,NASDAQ
BSET,"Bassett Furniture Industries, Incorporated",Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/bset,NASDAQ
WRTC,"Wrap Technologies, Inc.",Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/wrtc,NASDAQ
CUE,"Cue Biopharma, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cue,NASDAQ
TEDU,"Tarena International, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tedu,NASDAQ
HIVE,"Aerohive Networks, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/hive,NYSE
REPH,"Recro Pharma, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/reph,NASDAQ
RCKY,"Rocky Brands, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky,NASDAQ
FTK,"Flotek Industries, Inc.",Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ftk,NYSE
INWK,"InnerWorkings, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/inwk,NASDAQ
NCSM,"NCS Multistage Holdings, Inc.",Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/ncsm,NASDAQ
JNCE,"Jounce Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/jnce,NASDAQ
FUND,"Sprott Focus Trust, Inc.",Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/fund,NASDAQ
SNDX,"Syndax Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx,NASDAQ
CHMA,"Chiasma, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma,NASDAQ
FLXS,"Flexsteel Industries, Inc.",Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/flxs,NASDAQ
GEOS,Geospace Technologies Corporation,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/geos,NASDAQ
IOTS,Adesto Technologies Corporation,Technology,Semiconductors,https://www.nasdaq.com/symbol/iots,NASDAQ
NBRV,Nabriva Therapeutics plc,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nbrv,NASDAQ
MXWL,"Maxwell Technologies, Inc.",Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mxwl,NASDAQ
GHM,Graham Corporation,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ghm,NYSE
ERA,"Era Group, Inc.",Transportation,Transportation Services,https://www.nasdaq.com/symbol/era,NYSE
LCUT,"Lifetime Brands, Inc.",Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lcut,NASDAQ
INSE,"Inspired Entertainment, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse,NASDAQ
